0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
1	0	0#1.0048163881816548	-1.5692207161624445	-5.527733895682774
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
1	0	0#1.0048163881816548	-1.5692207161624445	-5.527733895682774
1	0	0#1.2635042481958179	-0.3792916544751499	-6.329764842293587
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
1	0	0#1.0048163881816548	-1.5692207161624445	-5.527733895682774
1	0	0#1.2635042481958179	-0.3792916544751499	-6.329764842293587
0	0	1#-3.023576909164455	-0.38552686521105173	0.20999376840812367
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
1	0	0#1.0048163881816548	-1.5692207161624445	-5.527733895682774
1	0	0#1.2635042481958179	-0.3792916544751499	-6.329764842293587
0	0	1#-3.023576909164455	-0.38552686521105173	0.20999376840812367
1	0	0#2.0210471423447407	-2.226721647544874	-6.708740360559164
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
1	0	0#1.0048163881816548	-1.5692207161624445	-5.527733895682774
1	0	0#1.2635042481958179	-0.3792916544751499	-6.329764842293587
0	0	1#-3.023576909164455	-0.38552686521105173	0.20999376840812367
1	0	0#2.0210471423447407	-2.226721647544874	-6.708740360559164
1	0	0#1.1071436370796972	-2.6981048545690705	-5.202931575768135
0	0	1#-3.5845989656650454	-0.31176425565415755	1.7824270669218603
0	1	0#-2.1541192928558788	1.114027753342345	-2.3937369979088263
1	0	0#1.8919933487624148	-3.8962438163210997	-6.2968576404038235
0	0	1#-4.526099872172943	-0.6338911368082201	1.960658188288063
1	0	0#1.3968419150652123	-1.7774244737430216	-6.263004718367634
0	0	1#-4.29544528896522	-1.4540369396986428	3.294588054440423
1	0	0#1.6032399151156183	-2.1043671390187235	-6.376232826740528
0	1	0#-2.650288664103365	-1.2385621678726046	-0.5173931542842656
0	1	0#-2.8654014917196386	-0.5168053102398353	-0.7183625044312851
0	1	0#-1.9846146890323064	-0.4289019055596093	-1.706465856935738
0	0	1#-3.7401600242969772	0.4968638853826626	0.8218670491911322
0	1	0#-2.3837577276505053	-1.404957453209935	-0.6054804808799421
0	1	0#-2.6402662098467653	-0.18330582602633072	-0.7661553632189868
0	1	0#-2.6974942037272607	-0.48066147155289585	-0.7110033753488683
0	1	0#-2.680863206511149	-0.48075310747423927	-0.42256446425457206
1	0	0#1.652551739345859	-2.201734049928742	-6.405626267185179
0	1	0#-2.5221066216482066	-0.5305501537632189	-0.5295297129441838
0	1	0#-2.416365461453073	0.45117002744395407	-0.9906907219931274
1	0	0#1.251012726980842	-0.8169846533993557	-6.361168483754087
1	0	0#1.7473986941572255	-3.2445856674386455	-6.254938480592729
0	0	1#-3.1892326206959654	-0.16041059708202354	1.0008950827140648
0	1	0#-2.4515884486371364	-0.5928435603100617	-0.2499816281973697
1	0	0#1.0048163881816548	-1.5692207161624445	-5.527733895682774
1	0	0#1.2635042481958179	-0.3792916544751499	-6.329764842293587
0	0	1#-3.023576909164455	-0.38552686521105173	0.20999376840812367
1	0	0#2.0210471423447407	-2.226721647544874	-6.708740360559164
1	0	0#1.1071436370796972	-2.6981048545690705	-5.202931575768135
0	1	0#-2.2378554463545735	-0.6143503700921151	-1.2470188829342792
